drug	event
minocycline	KEGG_GRAFT_VERSUS_HOST_DISEASE
donepezil	KEGG_MAPK_SIGNALING_PATHWAY
donepezil	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION
donepezil	KEGG_APOPTOSIS
donepezil	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY
donepezil	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY
donepezil	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY
donepezil	KEGG_HEMATOPOIETIC_CELL_LINEAGE
donepezil	KEGG_TYPE_I_DIABETES_MELLITUS
donepezil	KEGG_ALZHEIMERS_DISEASE
donepezil	KEGG_PRION_DISEASES
donepezil	KEGG_LEISHMANIA_INFECTION
donepezil	KEGG_GRAFT_VERSUS_HOST_DISEASE
cefazolin	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION
cefazolin	KEGG_JAK_STAT_SIGNALING_PATHWAY
cefazolin	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION
olsalazine	KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS
olsalazine	KEGG_PROTEASOME
olsalazine	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION
olsalazine	KEGG_REGULATION_OF_AUTOPHAGY
olsalazine	KEGG_TGF_BETA_SIGNALING_PATHWAY
olsalazine	KEGG_JAK_STAT_SIGNALING_PATHWAY
olsalazine	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY
olsalazine	KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY
olsalazine	KEGG_TYPE_I_DIABETES_MELLITUS
olsalazine	KEGG_LEISHMANIA_INFECTION
olsalazine	KEGG_ALLOGRAFT_REJECTION
olsalazine	KEGG_GRAFT_VERSUS_HOST_DISEASE
mianserin	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
aripiprazole	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
doxepin	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
loxapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
clozapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
chlorpromazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
amoxapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
amitriptyline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
aripiprazole	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olopatadine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
betahistine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
aripiprazole	KEGG_CALCIUM_SIGNALING_PATHWAY
aripiprazole	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
doxepin	KEGG_CALCIUM_SIGNALING_PATHWAY
doxepin	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
promethazine	KEGG_CALCIUM_SIGNALING_PATHWAY
promethazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
azelastine	KEGG_CALCIUM_SIGNALING_PATHWAY
azelastine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olopatadine	KEGG_CALCIUM_SIGNALING_PATHWAY
olopatadine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
epinastine	KEGG_CALCIUM_SIGNALING_PATHWAY
epinastine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
ranitidine	KEGG_CALCIUM_SIGNALING_PATHWAY
ranitidine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_CALCIUM_SIGNALING_PATHWAY
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
nizatidine	KEGG_CALCIUM_SIGNALING_PATHWAY
nizatidine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
mianserin	KEGG_CALCIUM_SIGNALING_PATHWAY
mianserin	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
loxapine	KEGG_CALCIUM_SIGNALING_PATHWAY
loxapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
famotidine	KEGG_CALCIUM_SIGNALING_PATHWAY
famotidine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
cimetidine	KEGG_CALCIUM_SIGNALING_PATHWAY
cimetidine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
amitriptyline	KEGG_CALCIUM_SIGNALING_PATHWAY
amitriptyline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
orphenadrine	KEGG_CALCIUM_SIGNALING_PATHWAY
orphenadrine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
chlorpheniramine	KEGG_CALCIUM_SIGNALING_PATHWAY
chlorpheniramine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
maprotiline	KEGG_CALCIUM_SIGNALING_PATHWAY
maprotiline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
trimipramine	KEGG_CALCIUM_SIGNALING_PATHWAY
trimipramine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
paroxetine	KEGG_CALCIUM_SIGNALING_PATHWAY
paroxetine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
lamotrigine	KEGG_CALCIUM_SIGNALING_PATHWAY
lamotrigine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
prochlorperazine	KEGG_CALCIUM_SIGNALING_PATHWAY
prochlorperazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
mirtazapine	KEGG_CALCIUM_SIGNALING_PATHWAY
mirtazapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
zuclopenthixol	KEGG_CALCIUM_SIGNALING_PATHWAY
zuclopenthixol	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
ziprasidone	KEGG_CALCIUM_SIGNALING_PATHWAY
ziprasidone	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
trifluoperazine	KEGG_CALCIUM_SIGNALING_PATHWAY
trifluoperazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
trazodone	KEGG_CALCIUM_SIGNALING_PATHWAY
trazodone	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
thiothixene	KEGG_CALCIUM_SIGNALING_PATHWAY
thiothixene	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
risperidone	KEGG_CALCIUM_SIGNALING_PATHWAY
risperidone	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
quetiapine	KEGG_CALCIUM_SIGNALING_PATHWAY
quetiapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
promethazine	KEGG_CALCIUM_SIGNALING_PATHWAY
promethazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pimozide	KEGG_CALCIUM_SIGNALING_PATHWAY
pimozide	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
perphenazine	KEGG_CALCIUM_SIGNALING_PATHWAY
perphenazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olopatadine	KEGG_CALCIUM_SIGNALING_PATHWAY
olopatadine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
olanzapine	KEGG_CALCIUM_SIGNALING_PATHWAY
olanzapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
nortriptyline	KEGG_CALCIUM_SIGNALING_PATHWAY
nortriptyline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
mianserin	KEGG_CALCIUM_SIGNALING_PATHWAY
mianserin	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
loxapine	KEGG_CALCIUM_SIGNALING_PATHWAY
loxapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
loratadine	KEGG_CALCIUM_SIGNALING_PATHWAY
loratadine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
levocabastine	KEGG_CALCIUM_SIGNALING_PATHWAY
levocabastine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
ketotifen	KEGG_CALCIUM_SIGNALING_PATHWAY
ketotifen	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
imipramine	KEGG_CALCIUM_SIGNALING_PATHWAY
imipramine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
hydroxyzine	KEGG_CALCIUM_SIGNALING_PATHWAY
hydroxyzine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
haloperidol	KEGG_CALCIUM_SIGNALING_PATHWAY
haloperidol	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
fluphenazine	KEGG_CALCIUM_SIGNALING_PATHWAY
fluphenazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
fexofenadine	KEGG_CALCIUM_SIGNALING_PATHWAY
fexofenadine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
epinastine	KEGG_CALCIUM_SIGNALING_PATHWAY
epinastine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
doxepin	KEGG_CALCIUM_SIGNALING_PATHWAY
doxepin	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
diphenhydramine	KEGG_CALCIUM_SIGNALING_PATHWAY
diphenhydramine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
desloratadine	KEGG_CALCIUM_SIGNALING_PATHWAY
desloratadine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
desipramine	KEGG_CALCIUM_SIGNALING_PATHWAY
desipramine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
cyproheptadine	KEGG_CALCIUM_SIGNALING_PATHWAY
cyproheptadine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
clozapine	KEGG_CALCIUM_SIGNALING_PATHWAY
clozapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
clemastine	KEGG_CALCIUM_SIGNALING_PATHWAY
clemastine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
citalopram	KEGG_CALCIUM_SIGNALING_PATHWAY
citalopram	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
chlorpromazine	KEGG_CALCIUM_SIGNALING_PATHWAY
chlorpromazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
cetirizine	KEGG_CALCIUM_SIGNALING_PATHWAY
cetirizine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
betahistine	KEGG_CALCIUM_SIGNALING_PATHWAY
betahistine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
azelastine	KEGG_CALCIUM_SIGNALING_PATHWAY
azelastine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
aripiprazole	KEGG_CALCIUM_SIGNALING_PATHWAY
aripiprazole	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
amoxapine	KEGG_CALCIUM_SIGNALING_PATHWAY
amoxapine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
amitriptyline	KEGG_CALCIUM_SIGNALING_PATHWAY
amitriptyline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
chloroquine	KEGG_BASE_EXCISION_REPAIR
hydralazine	KEGG_MTOR_SIGNALING_PATHWAY
hydralazine	KEGG_PATHWAYS_IN_CANCER
hydralazine	KEGG_RENAL_CELL_CARCINOMA
carvedilol	KEGG_MTOR_SIGNALING_PATHWAY
carvedilol	KEGG_PATHWAYS_IN_CANCER
carvedilol	KEGG_RENAL_CELL_CARCINOMA
pyrimethamine	KEGG_OTHER_GLYCAN_DEGRADATION
pyrimethamine	KEGG_GLYCOSAMINOGLYCAN_DEGRADATION
pyrimethamine	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES
pyrimethamine	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES
pyrimethamine	KEGG_LYSOSOME
pyrimethamine	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM
fluvastatin	KEGG_CELL_CYCLE
fluvastatin	KEGG_NOTCH_SIGNALING_PATHWAY
fluvastatin	KEGG_HUNTINGTONS_DISEASE
fluvastatin	KEGG_PATHWAYS_IN_CANCER
fluvastatin	KEGG_CHRONIC_MYELOID_LEUKEMIA
atorvastatin	KEGG_CELL_CYCLE
atorvastatin	KEGG_NOTCH_SIGNALING_PATHWAY
atorvastatin	KEGG_HUNTINGTONS_DISEASE
atorvastatin	KEGG_PATHWAYS_IN_CANCER
atorvastatin	KEGG_CHRONIC_MYELOID_LEUKEMIA
simvastatin	KEGG_CELL_CYCLE
simvastatin	KEGG_NOTCH_SIGNALING_PATHWAY
simvastatin	KEGG_HUNTINGTONS_DISEASE
simvastatin	KEGG_PATHWAYS_IN_CANCER
simvastatin	KEGG_CHRONIC_MYELOID_LEUKEMIA
theophylline	KEGG_CELL_CYCLE
theophylline	KEGG_NOTCH_SIGNALING_PATHWAY
theophylline	KEGG_HUNTINGTONS_DISEASE
theophylline	KEGG_PATHWAYS_IN_CANCER
theophylline	KEGG_CHRONIC_MYELOID_LEUKEMIA
pravastatin	KEGG_CELL_CYCLE
pravastatin	KEGG_NOTCH_SIGNALING_PATHWAY
pravastatin	KEGG_HUNTINGTONS_DISEASE
pravastatin	KEGG_PATHWAYS_IN_CANCER
pravastatin	KEGG_CHRONIC_MYELOID_LEUKEMIA
lovastatin	KEGG_CELL_CYCLE
lovastatin	KEGG_NOTCH_SIGNALING_PATHWAY
lovastatin	KEGG_HUNTINGTONS_DISEASE
lovastatin	KEGG_PATHWAYS_IN_CANCER
lovastatin	KEGG_CHRONIC_MYELOID_LEUKEMIA
aminophylline	KEGG_CELL_CYCLE
aminophylline	KEGG_NOTCH_SIGNALING_PATHWAY
aminophylline	KEGG_HUNTINGTONS_DISEASE
aminophylline	KEGG_PATHWAYS_IN_CANCER
aminophylline	KEGG_CHRONIC_MYELOID_LEUKEMIA
dasatinib	KEGG_CHEMOKINE_SIGNALING_PATHWAY
dasatinib	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS
clozapine	KEGG_GLUTATHIONE_METABOLISM
clozapine	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
clozapine	KEGG_DRUG_METABOLISM_CYTOCHROME_P450
clozapine	KEGG_PATHWAYS_IN_CANCER
clozapine	KEGG_PROSTATE_CANCER
troglitazone	KEGG_GLUTATHIONE_METABOLISM
troglitazone	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
troglitazone	KEGG_DRUG_METABOLISM_CYTOCHROME_P450
troglitazone	KEGG_PATHWAYS_IN_CANCER
troglitazone	KEGG_PROSTATE_CANCER
clomipramine	KEGG_GLUTATHIONE_METABOLISM
clomipramine	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
clomipramine	KEGG_DRUG_METABOLISM_CYTOCHROME_P450
clomipramine	KEGG_PATHWAYS_IN_CANCER
clomipramine	KEGG_PROSTATE_CANCER
chloroquine	KEGG_GLUTATHIONE_METABOLISM
chloroquine	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
chloroquine	KEGG_DRUG_METABOLISM_CYTOCHROME_P450
chloroquine	KEGG_GLUTATHIONE_METABOLISM
chloroquine	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
chloroquine	KEGG_DRUG_METABOLISM_CYTOCHROME_P450
acamprosate	KEGG_CALCIUM_SIGNALING_PATHWAY
acamprosate	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
acamprosate	KEGG_GAP_JUNCTION
acamprosate	KEGG_LONG_TERM_POTENTIATION
acamprosate	KEGG_LONG_TERM_DEPRESSION
acamprosate	KEGG_HUNTINGTONS_DISEASE
topiramate	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
topiramate	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
topiramate	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
phenobarbital	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pentobarbital	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
topiramate	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
primidone	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
topiramate	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
topiramate	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
topiramate	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
topiramate	KEGG_LONG_TERM_DEPRESSION
phenobarbital	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
phenobarbital	KEGG_LONG_TERM_POTENTIATION
phenobarbital	KEGG_LONG_TERM_DEPRESSION
phenobarbital	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS
pentobarbital	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pentobarbital	KEGG_LONG_TERM_POTENTIATION
pentobarbital	KEGG_LONG_TERM_DEPRESSION
pentobarbital	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS
topiramate	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
topiramate	KEGG_LONG_TERM_POTENTIATION
topiramate	KEGG_LONG_TERM_DEPRESSION
topiramate	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS
primidone	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
primidone	KEGG_LONG_TERM_POTENTIATION
primidone	KEGG_LONG_TERM_DEPRESSION
primidone	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS
desflurane	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
desflurane	KEGG_LONG_TERM_POTENTIATION
desflurane	KEGG_LONG_TERM_DEPRESSION
desflurane	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS
isoflurane	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
isoflurane	KEGG_LONG_TERM_POTENTIATION
isoflurane	KEGG_LONG_TERM_DEPRESSION
isoflurane	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS
lamotrigine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
lamotrigine	KEGG_LONG_TERM_POTENTIATION
lamotrigine	KEGG_LONG_TERM_DEPRESSION
lamotrigine	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS
topiramate	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
topiramate	KEGG_LONG_TERM_POTENTIATION
topiramate	KEGG_LONG_TERM_DEPRESSION
topiramate	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS
sevoflurane	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
sevoflurane	KEGG_LONG_TERM_POTENTIATION
sevoflurane	KEGG_LONG_TERM_DEPRESSION
sevoflurane	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS
furosemide	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
bumetanide	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
ibuprofen	KEGG_ECM_RECEPTOR_INTERACTION
ibuprofen	KEGG_HEMATOPOIETIC_CELL_LINEAGE
goserelin	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
goserelin	KEGG_GNRH_SIGNALING_PATHWAY
danazol	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
danazol	KEGG_GNRH_SIGNALING_PATHWAY
tropisetron	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
sevoflurane	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
nifedipine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
isoflurane	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
ivermectin	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
nifedipine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
tropisetron	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
colchicine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
desflurane	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
memantine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
atropine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
tropisetron	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
sevoflurane	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
nifedipine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
isoflurane	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
colchicine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
miglitol	KEGG_GALACTOSE_METABOLISM
miglitol	KEGG_STARCH_AND_SUCROSE_METABOLISM
miglitol	KEGG_N_GLYCAN_BIOSYNTHESIS
dasatinib	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION
dasatinib	KEGG_AXON_GUIDANCE
dasatinib	KEGG_FOCAL_ADHESION
dasatinib	KEGG_ADHERENS_JUNCTION
dasatinib	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY
dasatinib	KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY
dasatinib	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY
dasatinib	KEGG_PRION_DISEASES
dasatinib	KEGG_VIRAL_MYOCARDITIS
sorafenib	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION
sorafenib	KEGG_HEMATOPOIETIC_CELL_LINEAGE
sorafenib	KEGG_PATHWAYS_IN_CANCER
sorafenib	KEGG_ACUTE_MYELOID_LEUKEMIA
dasatinib	KEGG_CHEMOKINE_SIGNALING_PATHWAY
thalidomide	KEGG_MAPK_SIGNALING_PATHWAY
thalidomide	KEGG_ENDOCYTOSIS
thalidomide	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
thalidomide	KEGG_PATHWAYS_IN_CANCER
thalidomide	KEGG_PROSTATE_CANCER
sorafenib	KEGG_MAPK_SIGNALING_PATHWAY
sorafenib	KEGG_ADHERENS_JUNCTION
sorafenib	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
sorafenib	KEGG_PATHWAYS_IN_CANCER
sorafenib	KEGG_PROSTATE_CANCER
sorafenib	KEGG_MELANOMA
lapatinib	KEGG_ERBB_SIGNALING_PATHWAY
lapatinib	KEGG_CALCIUM_SIGNALING_PATHWAY
lapatinib	KEGG_FOCAL_ADHESION
lapatinib	KEGG_ADHERENS_JUNCTION
lapatinib	KEGG_PATHWAYS_IN_CANCER
lapatinib	KEGG_PANCREATIC_CANCER
lapatinib	KEGG_ENDOMETRIAL_CANCER
lapatinib	KEGG_PROSTATE_CANCER
lapatinib	KEGG_BLADDER_CANCER
lapatinib	KEGG_NON_SMALL_CELL_LUNG_CANCER
dasatinib	KEGG_AXON_GUIDANCE
dasatinib	KEGG_AXON_GUIDANCE
dasatinib	KEGG_AXON_GUIDANCE
ribavirin	KEGG_RIBOFLAVIN_METABOLISM
ribavirin	KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
ribavirin	KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS
ribavirin	KEGG_PURINE_METABOLISM
ribavirin	KEGG_STARCH_AND_SUCROSE_METABOLISM
amifostine	KEGG_RIBOFLAVIN_METABOLISM
amifostine	KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
amifostine	KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS
amifostine	KEGG_PURINE_METABOLISM
amifostine	KEGG_STARCH_AND_SUCROSE_METABOLISM
lidocaine	KEGG_MAPK_SIGNALING_PATHWAY
lidocaine	KEGG_ERBB_SIGNALING_PATHWAY
lidocaine	KEGG_CALCIUM_SIGNALING_PATHWAY
lidocaine	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION
lidocaine	KEGG_ENDOCYTOSIS
lidocaine	KEGG_DORSO_VENTRAL_AXIS_FORMATION
lidocaine	KEGG_FOCAL_ADHESION
lidocaine	KEGG_ADHERENS_JUNCTION
lidocaine	KEGG_GAP_JUNCTION
lidocaine	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
lidocaine	KEGG_GNRH_SIGNALING_PATHWAY
lidocaine	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION
lidocaine	KEGG_PATHWAYS_IN_CANCER
lidocaine	KEGG_PANCREATIC_CANCER
lidocaine	KEGG_ENDOMETRIAL_CANCER
lidocaine	KEGG_GLIOMA
lidocaine	KEGG_PROSTATE_CANCER
lidocaine	KEGG_MELANOMA
lidocaine	KEGG_BLADDER_CANCER
lidocaine	KEGG_NON_SMALL_CELL_LUNG_CANCER
lapatinib	KEGG_MAPK_SIGNALING_PATHWAY
lapatinib	KEGG_ERBB_SIGNALING_PATHWAY
lapatinib	KEGG_CALCIUM_SIGNALING_PATHWAY
lapatinib	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION
lapatinib	KEGG_ENDOCYTOSIS
lapatinib	KEGG_DORSO_VENTRAL_AXIS_FORMATION
lapatinib	KEGG_FOCAL_ADHESION
lapatinib	KEGG_ADHERENS_JUNCTION
lapatinib	KEGG_GAP_JUNCTION
lapatinib	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
lapatinib	KEGG_GNRH_SIGNALING_PATHWAY
lapatinib	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION
lapatinib	KEGG_PATHWAYS_IN_CANCER
lapatinib	KEGG_PANCREATIC_CANCER
lapatinib	KEGG_ENDOMETRIAL_CANCER
lapatinib	KEGG_GLIOMA
lapatinib	KEGG_PROSTATE_CANCER
lapatinib	KEGG_MELANOMA
lapatinib	KEGG_BLADDER_CANCER
lapatinib	KEGG_NON_SMALL_CELL_LUNG_CANCER
gefitinib	KEGG_MAPK_SIGNALING_PATHWAY
gefitinib	KEGG_ERBB_SIGNALING_PATHWAY
gefitinib	KEGG_CALCIUM_SIGNALING_PATHWAY
gefitinib	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION
gefitinib	KEGG_ENDOCYTOSIS
gefitinib	KEGG_DORSO_VENTRAL_AXIS_FORMATION
gefitinib	KEGG_FOCAL_ADHESION
gefitinib	KEGG_ADHERENS_JUNCTION
gefitinib	KEGG_GAP_JUNCTION
gefitinib	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
gefitinib	KEGG_GNRH_SIGNALING_PATHWAY
gefitinib	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION
gefitinib	KEGG_PATHWAYS_IN_CANCER
